Pla2r1	Pla2r1
Itgb6	Itgb6
Rbms1	Rbms1
Tank	Tank
Psmd14	Psmd14
Dpp4	Dpp4
Fap	Fap
Ifih1	Ifih1
Gca	Gca
Fign	Fign
Grb14	Grb14
Cobll1	Cobll1
Slc38a11	Slc38a11
Scn3a	Scn3a
Scn2a1	Scn2a1
Ttc21b	Ttc21b
Scn7a	Scn7a
Xirp2	Xirp2
B3galt1	B3galt1
Stk39	Stk39
Lass6	Lass6
Nostrin	Nostrin
Spc25	Spc25
Bbs5	Bbs5
Kbtbd10	Kbtbd10
Fastkd1	Fastkd1
Ppig	Ppig
4930578N16Rik	4930578N16Rik
Phospho2	Phospho2
Klhl23	Klhl23
Ssb	Ssb
Mettl5	Mettl5
Ubr3	Ubr3
Gorasp2	Gorasp2
Tlk1	Tlk1
Mettl8	Mettl8
Dcaf17	Dcaf17
Dync1i2	Dync1i2
Slc25a12	Slc25a12
Hat1	Hat1
Metap1d	Metap1d
Itga6	Itga6
Pdk1	Pdk1
Rapgef4	Rapgef4
B230120H23Rik	B230120H23Rik
Cdca7	Cdca7
Sp3	Sp3
1700011J10Rik	1700011J10Rik
Ola1	Ola1
Cir1	Cir1
Scrn3	Scrn3
Gpr155	Gpr155
Wipf1	Wipf1
Chn1	Chn1
Atf2	Atf2
Atp5g3	Atp5g3
Lnp	Lnp
Hoxd3	Hoxd3
Hoxd4	Hoxd4
Mtx2	Mtx2
Hnrnpa3	Hnrnpa3
Nfe2l2	Nfe2l2
Agps	Agps
Ttc30b	Ttc30b
Ttc30a1	Ttc30a1
Rbm45	Rbm45
Osbpl6	Osbpl6
Prkra	Prkra
Fkbp7	Fkbp7
Plekha3	Plekha3
Ttn	Ttn
Ccdc141	Ccdc141
Sestd1	Sestd1
Zfp385b	Zfp385b
Cwc22	Cwc22
Ube2e3	Ube2e3
Itga4	Itga4
Cerkl	Cerkl
Ssfa2	Ssfa2
Pde1a	Pde1a
Dnajc10	Dnajc10
Frzb	Frzb
Nckap1	Nckap1
Dusp19	Dusp19
Nup35	Nup35
Zc3h15	Zc3h15
Itgav	Itgav
Fam171b	Fam171b
Calcrl	Calcrl
Tfpi	Tfpi
Ctnnd1	Ctnnd1
2700094K13Rik	2700094K13Rik
Tmx2	Tmx2
Med19	Med19
Zdhhc5	Zdhhc5
Clp1	Clp1
Serping1	Serping1
Ube2l6	Ube2l6
Timm10	Timm10
Slc43a1	Slc43a1
Slc43a3	Slc43a3
Ssrp1	Ssrp1
Tnks1bp1	Tnks1bp1
Aplnr	Aplnr
Lrrc55	Lrrc55
Olfr1033	Olfr1033
Ptprj	Ptprj
Nup160	Nup160
Fnbp4	Fnbp4
Mtch2	Mtch2
C1qtnf4	C1qtnf4
Ndufs3	Ndufs3
Kbtbd4	Kbtbd4
Ptpmt1	Ptpmt1
Celf1	Celf1
Rapsn	Rapsn
Psmc3	Psmc3
Slc39a13	Slc39a13
Sfpi1	Sfpi1
Mybpc3	Mybpc3
Madd	Madd
Nr1h3	Nr1h3
Acp2	Acp2
Ddb2	Ddb2
A330069E16Rik	A330069E16Rik
Pacsin3	Pacsin3
Arfgap2	Arfgap2
1110051M20Rik	1110051M20Rik
Lrp4	Lrp4
Ckap5	Ckap5
Zfp408	Zfp408
Arhgap1	Arhgap1
Atg13	Atg13
Harbi1	Harbi1
Ambra1	Ambra1
Mdk	Mdk
Dgkz	Dgkz
Creb3l1	Creb3l1
Phf21a	Phf21a
Pex16	Pex16
1700029I15Rik	1700029I15Rik
Mapk8ip1	Mapk8ip1
Cry2	Cry2
Slc35c1	Slc35c1
Chst1	Chst1
Trp53i11	Trp53i11
Tspan18	Tspan18
Cd82	Cd82
Ext2	Ext2
Accs	Accs
Gm13889	Gm13889
Alkbh3	Alkbh3
Hsd17b12	Hsd17b12
Ttc17	Ttc17
2810002D19Rik	2810002D19Rik
Api5	Api5
B230118H07Rik	B230118H07Rik
Traf6	Traf6
Prr5l	Prr5l
Commd9	Commd9
Ldlrad3	Ldlrad3
Trim44	Trim44
Fjx1	Fjx1
Pamr1	Pamr1
Cd44	Cd44
Pdhx	Pdhx
Apip	Apip
Cat	Cat
Abtb2	Abtb2
Nat10	Nat10
Caprin1	Caprin1
Lmo2	Lmo2
Fbxo3	Fbxo3
Cd59b	Cd59b
Cd59a	Cd59a
Hipk3	Hipk3
Cstf3	Cstf3
Tcp11l1	Tcp11l1
Depdc7	Depdc7
Qser1	Qser1
Prrg4	Prrg4
Eif3m	Eif3m
Wt1	Wt1
Rcn1	Rcn1
Elp4	Elp4
Immp1l	Immp1l
Dnajc24	Dnajc24
Mpped2	Mpped2
2700007P21Rik	2700007P21Rik
Mettl15	Mettl15
Kif18a	Kif18a
Bdnf	Bdnf
Lin7c	Lin7c
Lgr4	Lgr4
Ccdc34	Ccdc34
Fibin	Fibin
Lpcat4	Lpcat4
Nop10	Nop10
Slc12a6	Slc12a6
Tmem85	Tmem85
2410042D21Rik	2410042D21Rik
2900064A13Rik	2900064A13Rik
Aven	Aven
Ryr3	Ryr3
Fmn1	Fmn1
Arhgap11a	Arhgap11a
Actc1	Actc1
C130080G10Rik	C130080G10Rik
Aqr	Aqr
Zfp770	Zfp770
Atpbd4	Atpbd4
BC052040	BC052040
Meis2	Meis2
Spred1	Spred1
Fam98b	Fam98b
Rasgrp1	Rasgrp1
Thbs1	Thbs1
Gpr176	Gpr176
Eif2ak4	Eif2ak4
Srp14	Srp14
Bmf	Bmf
Bub1b	Bub1b
Pak6	Pak6
Gm1337	Gm1337
Plcb2	Plcb2
5430417L22Rik	5430417L22Rik
A430105I19Rik	A430105I19Rik
D2Ertd750e	D2Ertd750e
Ivd	Ivd
Bahd1	Bahd1
Chst14	Chst14
Ccdc32	Ccdc32
Rpusd2	Rpusd2
Rad51	Rad51
Fam82a2	Fam82a2
Gchfr	Gchfr
Dnajc17	Dnajc17
Zfyve19	Zfyve19
Vps18	Vps18
Gm14207	Gm14207
Dll4	Dll4
Chac1	Chac1
Ino80	Ino80
1500003O03Rik	1500003O03Rik
1700020I14Rik	1700020I14Rik
Oip5	Oip5
Nusap1	Nusap1
Ndufaf1	Ndufaf1
Rtf1	Rtf1
Itpka	Itpka
Rpap1	Rpap1
Tyro3	Tyro3
Mga	Mga
Mapkbp1	Mapkbp1
Jmjd7	Jmjd7
Pla2g4b	Pla2g4b
Ehd4	Ehd4
Vps39	Vps39
Tmem87a	Tmem87a
Ganc	Ganc
Zfp106	Zfp106
Snap23	Snap23
Lrrc57	Lrrc57
Haus2	Haus2
Cdan1	Cdan1
Ttbk2	Ttbk2
AV039307	AV039307
Ubr1	Ubr1
Tmem62	Tmem62
Ccndbp1	Ccndbp1
Lcmt2	Lcmt2
Adal	Adal
Zscan29	Zscan29
Tubgcp4	Tubgcp4
Trp53bp1	Trp53bp1
Mtap1a	Mtap1a
Ppip5k1	Ppip5k1
Catsper2	Catsper2
Pdia3	Pdia3
Serf2	Serf2
2310003F16Rik	2310003F16Rik
Mfap1b	Mfap1b
Mfap1a	Mfap1a
Wdr76	Wdr76
Frmd5	Frmd5
Casc4	Casc4
Ctdspl2	Ctdspl2
Gm9781	Gm9781
Spg11	Spg11
B2m	B2m
Sord	Sord
Duoxa1	Duoxa1
Duox1	Duox1
Shf	Shf
Slc28a2	Slc28a2
Bambi-ps1	Bambi-ps1
Gatm	Gatm
Spata5l1	Spata5l1
AA467197	AA467197
Slc30a4	Slc30a4
Pldn	Pldn
Sqrdl	Sqrdl
Sema6d	Sema6d
Slc24a5	Slc24a5
Myef2	Myef2
Dut	Dut
Fbn1	Fbn1
Cep152	Cep152
Eid1	Eid1
Secisbp2l	Secisbp2l
Cops2	Cops2
Galk2	Galk2
Fgf7	Fgf7
Dtwd1	Dtwd1
Atp8b4	Atp8b4
Hdc	Hdc
Gabpb1	Gabpb1
Usp8	Usp8
Trpm7	Trpm7
2010106G01Rik	2010106G01Rik
Ap4e1	Ap4e1
Blvra	Blvra
Ncaph	Ncaph
Itpripl1	Itpripl1
1810024B03Rik	1810024B03Rik
Snrnp200	Snrnp200
Ciao1	Ciao1
Tmem127	Tmem127
Stard7	Stard7
Dusp2	Dusp2
Adra2b	Adra2b
Fahd2a	Fahd2a
Kcnip3	Kcnip3
Zfp661	Zfp661
Mrps5	Mrps5
Mal	Mal
Mall	Mall
Nphp1	Nphp1
1500011K16Rik	1500011K16Rik
Acoxl	Acoxl
Bcl2l11	Bcl2l11
Gm14005	Gm14005
Anapc1	Anapc1
Mertk	Mertk
Tmem87b	Tmem87b
Fbln7	Fbln7
Zc3h8	Zc3h8
Zc3h6	Zc3h6
Ttl	Ttl
Polr1b	Polr1b
Chchd5	Chchd5
Slc20a1	Slc20a1
Ckap2l	Ckap2l
Gm14023	Gm14023
Il1a	Il1a
Il1b	Il1b
Sirpa	Sirpa
4932416H05Rik	4932416H05Rik
Stk35	Stk35
Snrpb	Snrpb
Nop56	Nop56
Idh3b	Idh3b
Ebf4	Ebf4
Cpxm1	Cpxm1
Fam113a	Fam113a
Vps16	Vps16
Ptpra	Ptpra
Mrps26	Mrps26
Ubox5	Ubox5
Fastkd5	Fastkd5
Prosapip1	Prosapip1
Ddrgk1	Ddrgk1
Itpa	Itpa
4930402H24Rik	4930402H24Rik
Gm14057	Gm14057
A730017L22Rik	A730017L22Rik
Atrn	Atrn
Adam33	Adam33
Siglec1	Siglec1
Hspa12b	Hspa12b
1700037H04Rik	1700037H04Rik
Spef1	Spef1
Cenpb	Cenpb
Cdc25b	Cdc25b
2310035K24Rik	2310035K24Rik
Mavs	Mavs
Pank2	Pank2
Rnf24	Rnf24
Smox	Smox
Prnp	Prnp
Prnd	Prnd
Rassf2	Rassf2
Slc23a2	Slc23a2
5730494N06Rik	5730494N06Rik
Pcna	Pcna
Cds2	Cds2
Prokr2	Prokr2
Gpcpd1	Gpcpd1
AU019990	AU019990
1110034G24Rik	1110034G24Rik
Trmt6	Trmt6
Mcm8	Mcm8
Crls1	Crls1
Lrrn4	Lrrn4
Bmp2	Bmp2
Tmx4	Tmx4
Plcb1	Plcb1
Plcb4	Plcb4
Mkks	Mkks
2210009G21Rik	2210009G21Rik
Jag1	Jag1
Btbd3	Btbd3
Ism1	Ism1
Tasp1	Tasp1
Esf1	Esf1
2310003L22Rik	2310003L22Rik
Macrod2	Macrod2
Kif16b	Kif16b
Snrpb2	Snrpb2
Bfsp1	Bfsp1
Dstn	Dstn
Rrbp1	Rrbp1
Snx5	Snx5
8430406I07Rik	8430406I07Rik
Gm20571	Gm20571
Csrp2bp	Csrp2bp
Zfp133-ps	Zfp133-ps
6330439K17Rik	6330439K17Rik
Polr3f	Polr3f
Rbbp9	Rbbp9
Sec23b	Sec23b
Gm561	Gm561
Dtd1	Dtd1
Slc24a3	Slc24a3
Rin2	Rin2
Naa20	Naa20
Crnkl1	Crnkl1
Ralgapa2	Ralgapa2
Plk1s1	Plk1s1
Xrn2	Xrn2
Thbd	Thbd
Cd93	Cd93
Nxt1	Nxt1
Gzf1	Gzf1
Napb	Napb
9230104L09Rik	9230104L09Rik
Cst3	Cst3
Zfp120	Zfp120
Zfp937	Zfp937
3300002I08Rik	3300002I08Rik
Zfp442	Zfp442
Cst7	Cst7
2310001A20Rik	2310001A20Rik
Acss1	Acss1
Entpd6	Entpd6
Pygb	Pygb
Abhd12	Abhd12
Gins1	Gins1
Ninl	Ninl
Nanp	Nanp
Nsfl1c	Nsfl1c
Fkbp1a	Fkbp1a
Sdcbp2	Sdcbp2
Psmf1	Psmf1
Fam110a	Fam110a
Slc52a3	Slc52a3
Srxn1	Srxn1
Tcf15	Tcf15
Csnk2a1	Csnk2a1
Tbc1d20	Tbc1d20
Rbck1	Rbck1
Trib3	Trib3
Sox12	Sox12
Zcchc3	Zcchc3
Defb25	Defb25
Rem1	Rem1
H13	H13
Mcts2	Mcts2
Id1	Id1
Cox4i2	Cox4i2
Bcl2l1	Bcl2l1
Tpx2	Tpx2
Foxs1	Foxs1
Pdrg1	Pdrg1
BC020535	BC020535
Hck	Hck
Tm9sf4	Tm9sf4
Tspyl3	Tspyl3
Plagl2	Plagl2
Pofut1	Pofut1
Kif3b	Kif3b
2500004C02Rik	2500004C02Rik
Asxl1	Asxl1
8430427H17Rik	8430427H17Rik
Commd7	Commd7
Dnmt3b	Dnmt3b
Mapre1	Mapre1
Cdk5rap1	Cdk5rap1
Snta1	Snta1
Cbfa2t2	Cbfa2t2
Necab3	Necab3
E2f1	E2f1
Pxmp4	Pxmp4
Zfp341	Zfp341
Chmp4b	Chmp4b
Raly	Raly
Eif2s2	Eif2s2
Ahcy	Ahcy
Itch	Itch
Dynlrb1	Dynlrb1
Map1lc3a	Map1lc3a
Pigu	Pigu
Trp53inp2	Trp53inp2
Ncoa6	Ncoa6
Ggt7	Ggt7
Acss2	Acss2
Gss	Gss
Trpc4ap	Trpc4ap
Edem2	Edem2
Procr	Procr
Mmp24	Mmp24
BC029722	BC029722
Eif6	Eif6
Uqcc	Uqcc
Cep250	Cep250
Ergic3	Ergic3
Cpne1	Cpne1
Rbm12	Rbm12
Nfs1	Nfs1
Romo1	Romo1
Rbm39	Rbm39
Phf20	Phf20
Scand1	Scand1
4921517L17Rik	4921517L17Rik
2900097C17Rik	2900097C17Rik
Epb4.1l1	Epb4.1l1
0610011L14Rik	0610011L14Rik
Dlgap4	Dlgap4
4930405A21Rik	4930405A21Rik
Myl9	Myl9
Tgif2	Tgif2
5430405H02Rik	5430405H02Rik
1110008F13Rik	1110008F13Rik
Sla2	Sla2
Ndrg3	Ndrg3
Dsn1	Dsn1
9830001H06Rik	9830001H06Rik
Samhd1	Samhd1
Rbl1	Rbl1
Rpn2	Rpn2
Manbal	Manbal
Src	Src
Blcap	Blcap
Nnat	Nnat
Ctnnbl1	Ctnnbl1
Tti1	Tti1
Rprd1b	Rprd1b
Tgm2	Tgm2
D630003M21Rik	D630003M21Rik
Lbp	Lbp
9430008C03Rik	9430008C03Rik
Snhg11	Snhg11
Ralgapb	Ralgapb
Actr5	Actr5
Ppp1r16b	Ppp1r16b
Dhx35	Dhx35
Mafb	Mafb
Top1	Top1
Plcg1	Plcg1
Zhx3	Zhx3
Lpin3	Lpin3
Chd6	Chd6
Srsf6	Srsf6
Ift52	Ift52
Tox2	Tox2
Jph2	Jph2
3230401D17Rik	3230401D17Rik
Gdap1l1	Gdap1l1
Fitm2	Fitm2
Ttpal	Ttpal
Serinc3	Serinc3
0610039K10Rik	0610039K10Rik
Pkig	Pkig
Ada	Ada
Wisp2	Wisp2
Ywhab	Ywhab
Pabpc1l	Pabpc1l
Tomm34	Tomm34
Stk4	Stk4
Matn4	Matn4
Sdc4	Sdc4
Sys1	Sys1
Dbndd2	Dbndd2
Pigt	Pigt
Wfdc2	Wfdc2
Dnttip1	Dnttip1
Ube2c	Ube2c
Snx21	Snx21
Acot8	Acot8
Zswim3	Zswim3
Zswim1	Zswim1
Neurl2	Neurl2
Ctsa	Ctsa
Pltp	Pltp
Pcif1	Pcif1
Zfp335	Zfp335
Mmp9	Mmp9
Slc12a5	Slc12a5
Ncoa5	Ncoa5
Cd40	Cd40
Slc35c2	Slc35c2
Elmo2	Elmo2
Zfp334	Zfp334
Slc13a3	Slc13a3
2810408M09Rik	2810408M09Rik
Slc2a10	Slc2a10
Eya2	Eya2
Zmynd8	Zmynd8
Ncoa3	Ncoa3
Sulf2	Sulf2
5031425F14Rik	5031425F14Rik
Prex1	Prex1
Trp53rk	Trp53rk
Arfgef2	Arfgef2
Cse1l	Cse1l
Stau1	Stau1
Ddx27	Ddx27
Znfx1	Znfx1
1500012F01Rik	1500012F01Rik
Kcnb1	Kcnb1
Ptgis	Ptgis
B4galt5	B4galt5
Slc9a8	Slc9a8
Spata2	Spata2
Rnf114	Rnf114
Snai1	Snai1
Ube2v1	Ube2v1
Tmem189	Tmem189
Cebpb	Cebpb
A530013C23Rik	A530013C23Rik
Ptpn1	Ptpn1
Pard6b	Pard6b
Adnp	Adnp
Dpm1	Dpm1
Mocs3	Mocs3
Nfatc2	Nfatc2
Atp9a	Atp9a
Zfp64	Zfp64
Tshz2	Tshz2
Zfp217	Zfp217
Bcas1	Bcas1
Pfdn4	Pfdn4
Dok5	Dok5
2010011I20Rik	2010011I20Rik
Aurka	Aurka
Cstf1	Cstf1
2410001C21Rik	2410001C21Rik
Rae1	Rae1
Rbm38	Rbm38
Zbp1	Zbp1
Pmepa1	Pmepa1
Ppp4r1l-ps	Ppp4r1l-ps
Rab22a	Rab22a
Vapb	Vapb
Stx16	Stx16
Npepl1	Npepl1
Gnas	Gnas
Th1l	Th1l
Ctsz	Ctsz
Atp5e	Atp5e
Slmo2	Slmo2
Zfp831	Zfp831
Gm14393	Gm14393
Gm14391	Gm14391
0610010B08Rik	0610010B08Rik
Gm6710	Gm6710
Gm14436	Gm14436
100043387	100043387
Gm14295	Gm14295
Gm14420	Gm14420
Gm14403	Gm14403
Gm14322	Gm14322
Gm14325	Gm14325
Gm14327	Gm14327
Gm14326	Gm14326
Etohi1	Etohi1
Zfp931	Zfp931
Sycp2	Sycp2
Ppp1r3d	Ppp1r3d
9030418K01Rik	9030418K01Rik
Cdh4	Cdh4
Taf4a	Taf4a
4921531C22Rik	4921531C22Rik
Lsm14b	Lsm14b
Psma7	Psma7
Ss18l1	Ss18l1
Gtpbp5	Gtpbp5
Osbpl2	Osbpl2
Adrm1	Adrm1
Lama5	Lama5
Rps21	Rps21
Cables2	Cables2
1600027N09Rik	1600027N09Rik
Ogfr	Ogfr
Dido1	Dido1
2310003C23Rik	2310003C23Rik
Ythdf1	Ythdf1
Nkain4	Nkain4
Arfgap1	Arfgap1
Col20a1	Col20a1
Eef1a2	Eef1a2
Ppdpf	Ppdpf
Srms	Srms
BC006779	BC006779
Gmeb2	Gmeb2
Stmn3	Stmn3
Rtel1	Rtel1
Arfrp1	Arfrp1
Zgpat	Zgpat
Lime1	Lime1
Slc2a4rg-ps	Slc2a4rg-ps
Zbtb46	Zbtb46
Tpd52l2	Tpd52l2
Dnajc5	Dnajc5
Uckl1	Uckl1
Znf512b	Znf512b
Samd10	Samd10
Prpf6	Prpf6
Sox18	Sox18
Tcea2	Tcea2
Rgs19	Rgs19
Pcmtd2	Pcmtd2
Polr3k	Polr3k
Zfhx4	Zfhx4
Pxmp3	Pxmp3
Pkia	Pkia
Fam164a	Fam164a
Il7	Il7
Stmn2	Stmn2
Hey1	Hey1
Mrps28	Mrps28
Tpd52	Tpd52
Zbtb10	Zbtb10
Zfp704	Zfp704
Pag1	Pag1
Fabp5	Fabp5
Gm9833	Gm9833
Fabp4	Fabp4
Impa1	Impa1
Zfand1	Zfand1
Chmp4c	Chmp4c
Snx16	Snx16
Lrrcc1	Lrrcc1
E2f5	E2f5
1810022K09Rik	1810022K09Rik
Car13	Car13
Car2	Car2
Sirpb1a	Sirpb1a
Sirpb1b	Sirpb1b
LOC100038947	LOC100038947
Ythdf3	Ythdf3
Cyp7b1	Cyp7b1
Armc1	Armc1
Mtfr1	Mtfr1
Pde7a	Pde7a
4632415L05Rik	4632415L05Rik
Cp	Cp
Hps3	Hps3
Hltf	Hltf
Gyg	Gyg
Tbl1xr1	Tbl1xr1
Nceh1	Nceh1
Tnfsf10	Tnfsf10
Fndc3b	Fndc3b
Pld1	Pld1
Tnik	Tnik
Eif5a2	Eif5a2
Rpl22l1	Rpl22l1
Mecom	Mecom
Mynn	Mynn
Sec62	Sec62
Gpr160	Gpr160
Phc3	Phc3
Prkci	Prkci
Skil	Skil
Cldn11	Cldn11
Slc7a14	Slc7a14
Zmat3	Zmat3
Pik3ca	Pik3ca
Zfp639	Zfp639
Mfn1	Mfn1
Gnb4	Gnb4
Actl6a	Actl6a
Mrpl47	Mrpl47
Ndufb5	Ndufb5
Usp13	Usp13
Pex5l	Pex5l
Ttc14	Ttc14
Ccdc39	Ccdc39
Fxr1	Fxr1
Dnajc19	Dnajc19
Atp11b	Atp11b
Dcun1d1	Dcun1d1
Mccc1	Mccc1
A330050B17Rik	A330050B17Rik
Acad9	Acad9
D3Ertd254e	D3Ertd254e
Anxa5	Anxa5
1810062G17Rik	1810062G17Rik
Exosc9	Exosc9
Ccna2	Ccna2
Bbs7	Bbs7
Trpc3	Trpc3
4932438A13Rik	4932438A13Rik
Il2	Il2
Cetn4	Cetn4
Bbs12	Bbs12
Fgf2	Fgf2
Nudt6	Nudt6
Spata5	Spata5
Spry1	Spry1
Gm5148	Gm5148
Ankrd50	Ankrd50
Fat4	Fat4
Intu	Intu
Hspa4l	Hspa4l
Plk4	Plk4
Mfsd8	Mfsd8
3110057O12Rik	3110057O12Rik
Larp1b	Larp1b
Pgrmc2	Pgrmc2
Phf17	Phf17
Sclt1	Sclt1
D3Ertd751e	D3Ertd751e
Pabpc4l	Pabpc4l
Pcdh18	Pcdh18
Slc7a11	Slc7a11
Ccrn4l	Ccrn4l
Elf2	Elf2
4930583H14Rik	4930583H14Rik
Ndufc1	Ndufc1
Naa15	Naa15
Rab33b	Rab33b
Setd7	Setd7
5031434O11Rik	5031434O11Rik
Mgst2	Mgst2
Maml3	Maml3
Foxo1	Foxo1
Cog6	Cog6
Lhfp	Lhfp
Nhlrc3	Nhlrc3
2810046L04Rik	2810046L04Rik
Ufm1	Ufm1
Postn	Postn
Fam48a	Fam48a
Exosc8	Exosc8
Alg5	Alg5
Smad9	Smad9
Rfxap	Rfxap
Spg20	Spg20
Dclk1	Dclk1
Nbea	Nbea
Mab21l1	Mab21l1
Tm4sf1	Tm4sf1
Wwtr1	Wwtr1
Commd2	Commd2
Rnf13	Rnf13
Pfn2	Pfn2
Tsc22d2	Tsc22d2
Serp1	Serp1
Eif2a	Eif2a
2810407C02Rik	2810407C02Rik
Siah2	Siah2
Med12l	Med12l
Gpr171	Gpr171
P2ry14	P2ry14
P2ry13	P2ry13
P2ry12	P2ry12
Igsf10	Igsf10
Mbnl1	Mbnl1
P2ry1	P2ry1
Rap2b	Rap2b
Arhgef26	Arhgef26
Dhx36	Dhx36
Mme	Mme
E130311K13Rik	E130311K13Rik
Slc33a1	Slc33a1
Gmps	Gmps
Kcnab1	Kcnab1
Ssr3	Ssr3
4931440P22Rik	4931440P22Rik
Tiparp	Tiparp
Lekr1	Lekr1
Ccnl1	Ccnl1
Ptx3	Ptx3
Shox2	Shox2
Rsrc1	Rsrc1
Mlf1	Mlf1
Gfm1	Gfm1
Lxn	Lxn
Rarres1	Rarres1
Mfsd1	Mfsd1
Il12a	Il12a
1110032F04Rik	1110032F04Rik
Ift80	Ift80
Smc4	Smc4
Trim59	Trim59
Kpna4	Kpna4
Ppm1l	Ppm1l
B3galnt1	B3galnt1
Nmd3	Nmd3
Gm6634	Gm6634
Bche	Bche
Pdcd10	Pdcd10
Serpini1	Serpini1
Golim4	Golim4
Rapgef2	Rapgef2
Fnip2	Fnip2
Ppid	Ppid
Etfdh	Etfdh
4930579G24Rik	4930579G24Rik
Rxfp1	Rxfp1
Tmem144	Tmem144
Fam198b	Fam198b
Glrb	Glrb
Pdgfc	Pdgfc
Ctso	Ctso
Gucy1b3	Gucy1b3
Gucy1a3	Gucy1a3
Mtap9	Mtap9
Rbm46	Rbm46
Lrat	Lrat
Plrg1	Plrg1
Sfrp2	Sfrp2
Tlr2	Tlr2
D930015E06Rik	D930015E06Rik
Mnd1	Mnd1
Trim2	Trim2
Gm6525	Gm6525
Fhdc1	Fhdc1
Arfip1	Arfip1
Tmem154	Tmem154
Fbxw7	Fbxw7
Pet112l	Pet112l
Fam160a1	Fam160a1
Glt28d2	Glt28d2
Sh3d19	Sh3d19
Rps3a	Rps3a
Lrba	Lrba
Dclk2	Dclk2
Cd1d1	Cd1d1
Kirrel	Kirrel
Fcrls	Fcrls
Fcrl1	Fcrl1
Etv3	Etv3
Arhgef11	Arhgef11
Pear1	Pear1
Ntrk1	Ntrk1
Sh2d2a	Sh2d2a
Prcc	Prcc
Hdgf	Hdgf
Mrpl24	Mrpl24
Rrnad1	Rrnad1
Isg20l2	Isg20l2
Nes	Nes
Gpatch4	Gpatch4
Apoa1bp	Apoa1bp
Mef2d	Mef2d
1700113A16Rik	1700113A16Rik
1700021C14Rik	1700021C14Rik
Cct3	Cct3
0610031J06Rik	0610031J06Rik
Smg5	Smg5
Paqr6	Paqr6
Pmf1	Pmf1
Slc25a44	Slc25a44
Sema4a	Sema4a
Lmna	Lmna
Mex3a	Mex3a
Rab25	Rab25
Lamtor2	Lamtor2
Ubqln4	Ubqln4
Ssr2	Ssr2
Arhgef2	Arhgef2
2810403A07Rik	2810403A07Rik
Rit1	Rit1
Syt11	Syt11
5830417I10Rik	5830417I10Rik
1500004A13Rik	1500004A13Rik
Gon4l	Gon4l
Msto1	Msto1
Dap3	Dap3
Ash1l	Ash1l
Rusc1	Rusc1
Fdps	Fdps
Clk2	Clk2
Scamp3	Scamp3
Fam189b	Fam189b
Gba	Gba
Mtx1	Mtx1
Thbs3	Thbs3
Trim46	Trim46
Krtcap2	Krtcap2
Dpm3	Dpm3
Slc50a1	Slc50a1
Efna1	Efna1
Efna4	Efna4
Adam15	Adam15
Zbtb7b	Zbtb7b
Gm15417	Gm15417
Lenep	Lenep
Flad1	Flad1
Cks1b	Cks1b
Shc1	Shc1
Pygo2	Pygo2
Pbxip1	Pbxip1
Pmvk	Pmvk
Kcnn3	Kcnn3
Adar	Adar
Ube2q1	Ube2q1
She	She
Il6ra	Il6ra
Atp8b2	Atp8b2
Hax1	Hax1
Ubap2l	Ubap2l
4933434E20Rik	4933434E20Rik
1700094D03Rik	1700094D03Rik
Tpm3	Tpm3
Rps27	Rps27
Rab13	Rab13
Jtb	Jtb
Slc39a1	Slc39a1
Crtc2	Crtc2
Dennd4b	Dennd4b
Gatad2b	Gatad2b
Slc27a3	Slc27a3
Ints3	Ints3
Npr1	Npr1
Ilf2	Ilf2
Snapin	Snapin
2500003M10Rik	2500003M10Rik
S100a1	S100a1
S100a13	S100a13
S100a16	S100a16
S100a4	S100a4
S100a6	S100a6
S100a7a	S100a7a
S100a8	S100a8
S100a9	S100a9
Lor	Lor
Tchh	Tchh
S100a11	S100a11
S100a10	S100a10
Them4	Them4
Rorc	Rorc
Tdrkh	Tdrkh
Mrpl9	Mrpl9
Riiad1	Riiad1
Snx27	Snx27
Tuft1	Tuft1
BC021767	BC021767
Pogz	Pogz
Psmb4	Psmb4
Selenbp1	Selenbp1
Rfx5	Rfx5
Pi4kb	Pi4kb
Zfp687	Zfp687
Psmd4	Psmd4
Pip5k1a	Pip5k1a
Vps72	Vps72
Tmod4	Tmod4
Scnm1	Scnm1
Lysmd1	Lysmd1
Tnfaip8l2	Tnfaip8l2
Gabpb2	Gabpb2
Mllt11	Mllt11
Cdc42se1	Cdc42se1
Gm128	Gm128
Prune	Prune
Fam63a	Fam63a
Anxa9	Anxa9
Lass2	Lass2
Setdb1	Setdb1
Gm4349	Gm4349
Arnt	Arnt
Ctsk	Ctsk
Ctss	Ctss
Golph3l	Golph3l
Ensa	Ensa
Mcl1	Mcl1
Adamtsl4	Adamtsl4
Ecm1	Ecm1
Tars2	Tars2
Rprd2	Rprd2
Prpf3	Prpf3
Mrps21	Mrps21
C920021L13Rik	C920021L13Rik
Gm129	Gm129
BC028528	BC028528
Aph1a	Aph1a
Car14	Car14
Anp32e	Anp32e
Gm9054	Gm9054
Plekho1	Plekho1
Vps45	Vps45
Otud7b	Otud7b
Mtmr11	Mtmr11
Sf3b4	Sf3b4
Sv2a	Sv2a
Bola1	Bola1
Hist2h2ac	Hist2h2ac
Hist2h2be	Hist2h2be
Hist2h3c2	Hist2h3c2
Hist2h2aa1	Hist2h2aa1
Hist2h3c1	Hist2h3c1
Hist2h4	Hist2h4
Fcgr1	Fcgr1
Hfe2	Hfe2
Gm15441	Gm15441
Txnip	Txnip
